id,state_history
10,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 0, 'finish_time': 100.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 100.0, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 469.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 469.0, 'finish_time': 492.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 492.0, 'finish_time': 497.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 497.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
11,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 787.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 787.0, 'finish_time': 810.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 810.0, 'finish_time': 815.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 815.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
12,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 787.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 787.0, 'finish_time': 810.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 810.0, 'finish_time': 815.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 815.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
13,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 787.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 787.0, 'finish_time': 810.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 810.0, 'finish_time': 815.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 815.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
14,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 787.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 787.0, 'finish_time': 810.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 810.0, 'finish_time': 815.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 815.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
15,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 787.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 787.0, 'finish_time': 810.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 810.0, 'finish_time': 815.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 815.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
16,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 350.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 350.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 460.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 460.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 580.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 580.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 676.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 676.0, 'finish_time': 787.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 787.0, 'finish_time': 810.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 810.0, 'finish_time': 815.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 815.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
17,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 5, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 5, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 112, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 257.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 257.0, 'finish_time': 262.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 262.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
18,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 469.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 469.0, 'finish_time': 492.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 492.0, 'finish_time': 497.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 497.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
19,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 469.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 469.0, 'finish_time': 492.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 492.0, 'finish_time': 497.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 497.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
20,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 375.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 375.0, 'finish_time': 398.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 398.0, 'finish_time': 403.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 403.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
21,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 185.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 185.0, 'finish_time': 277.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 277.0, 'finish_time': 300.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 300.0, 'finish_time': 305.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 305, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
22,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 112.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 112, 'finish_time': 234.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 234.0, 'finish_time': 257.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 257.0, 'finish_time': 262.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 262.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
23,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 133.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 133.0, 'finish_time': 138.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 138.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
24,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 8, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 8, 'finish_time': 110.0, 'dvfs_mode': 'base'}, {'state': 'active', 'start_time': 110.0, 'finish_time': 133.0, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 133.0, 'finish_time': 138.0, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 138.0, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
25,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 23, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 23, 'finish_time': 28, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 28, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
26,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 23, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 23, 'finish_time': 28, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 28, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
27,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 23, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 23, 'finish_time': 28, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 28, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
28,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 23, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 23, 'finish_time': 28, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 28, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
29,"[{'state': 'active', 'dvfs_mode': 'base', 'start_time': 0, 'finish_time': 0}, {'state': 'active', 'start_time': 0, 'finish_time': 23, 'dvfs_mode': 'base'}, {'state': 'switching_off', 'start_time': 23, 'finish_time': 28, 'dvfs_mode': 'base'}, {'state': 'sleeping', 'start_time': 28, 'finish_time': 873.0, 'dvfs_mode': 'base'}]"
